headline,summary,content,url,image_url,published_date,source_name,market
NYSE And Nasdaq Big Caps With The Ugliest Price Charts: Downtrends All,"Even though the S&P 500 and the Nasdaq 100 have recently hit new highs, some big stocks are not going along with the up move.","NYSE Nasdaq big caps getty
Even though the S&P 500 and the Nasdaq 100 have recently hit new highs, some big stocks are not going along with the up move. It’s another sign that a few well-publicized tech and social media names, heavily weighted in the... [2904 chars]",https://www.forbes.com/sites/johnnavin/2025/08/21/nyse-and-nasdaq-big-caps-with-the-ugliest-price-charts-downtrends-all/,https://imageio.forbes.com/specials-images/imageserve/610eb70ace036fd4f2a5a586/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-08-21 00:00:00+00:00,Forbes,SP500
Asia markets mostly rise as investors assess S&P 500's four-day losing streak,Investors in the region are awaiting India's HSBC Composite flash purchasing managers' index reading for August expected later in the day.,"Asia-Pacific markets mostly rose as investors assessed the four-day losing streak for the S&P 500 , led by declines in tech stocks.
Investors in the region are awaiting India's HSBC Composite flash purchasing managers' index reading for August, which... [598 chars]",https://www.cnbc.com/2025/08/21/asia-stock-markets-today-live-updates-nikkei-225-asx-200-kospi-hang-seng-csi-300-sensex-nifty-50.html,https://image.cnbcfm.com/api/v1/image/108187781-1755562110481-gettyimages-456883671-ab1730a9-5f8a-493c-969e-0d85c09c5cac.jpeg?v=1755565172&w=1920&h=1080,2025-08-20 23:46:47+00:00,CNBC,SP500
"Hong Kong’s stock rally still has room to run on ‘reasonable’ valuations, Templeton says","The price-to-earnings ratios among Hong Kong stocks stand at around 10.8 times, compared with 25 times on the S&P 500 and 35 times on Nasdaq.","Hong Kong stocks remain favourable, as attractive valuations and easing tariff uncertainty have enhanced the predictability of corporate earnings on the city’s stock market, according to US fund manager Franklin Templeton.
Advertisement
The firm, whi... [1544 chars]",https://www.scmp.com/business/banking-finance/article/3322518/hong-kongs-stock-rally-still-has-room-run-reasonable-valuations-templeton-says,https://cdn.i-scmp.com/sites/default/files/styles/og_image_scmp_generic/public/d8/images/canvas/2025/08/20/893a2de5-38b6-4ed9-a5ae-5e4bbe1d32af_654a3b92.jpg?itok=2gU9updR&v=1755681654,2025-08-20 23:30:08+00:00,South China Morning Post,SP500
What’s likely to move the market,"Tech shares slumped on Wednesday, dragging the S&P 500 to its fourth straight losing session. Here's what's on CNBC's radar going into Thursday.","Stocks @ Night is a daily newsletter delivered after hours, giving you a first look at tomorrow and last look at today. Sign up for free to receive it directly in your inbox. Here's what CNBC TV's producers were watching as the S & P 500 logged a fou... [1651 chars]",https://www.cnbc.com/2025/08/20/thursdays-big-stock-stories-whats-likely-to-move-the-market.html,https://image.cnbcfm.com/api/v1/image/108130001-1744293593420-gettyimages-2209422148-_75a8851_ve9zbmyx.jpeg?v=1755730721&w=1920&h=1080,2025-08-20 23:18:49+00:00,CNBC,SP500
U.S. Stock Futures Flat after S&P 500’s Tech-Led Losing Streak,U.S. stock futures were flat on Wednesday evening after a four-day losing streak for the S&P 500 Index (SPX) driven by a downturn in the Tec...,"U.S. stock futures were flat on Wednesday evening after a four-day losing streak for the S&P 500 Index (SPX) driven by a downturn in the Technology sector. Futures for the Dow Jones Industrial Average (DJIA), S&P 500, and Nasdaq 100 (NDX) all hovered... [1063 chars]",https://markets.businessinsider.com/news/stocks/u-s-stock-futures-flat-after-s-p-500-s-tech-led-losing-streak-1035060022,https://markets.businessinsider.com/apple-touch-icon.png,2025-08-20 22:29:39+00:00,Markets Insider,SP500
"Nasdaq, S&P 500 end lower as investors sell tech, buy less pricey sectors","The Nasdaq and S&P 500 fell on Wednesday as investors sold tech stocks and moved into less highly valued sectors, as they also awaited remarks from Federal Reserve officials at their Jackson Hole symposium this week","The Nasdaq and S&P 500 fell on Wednesday as investors sold tech stocks and moved into less highly valued sectors, as they also awaited remarks from Federal Reserve officials at their Jackson Hole symposium this week.
Tech stocks, which drove much of ... [2724 chars]",https://www.nbcnews.com/business/markets/nasdaq-sp-500-end-lower-investors-sell-tech-buy-less-pricey-sectors-rcna226123,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-08/250820-new-york-stock-exchange-ew-604p-29ad7e.jpg",2025-08-20 22:14:09+00:00,NBC News,SP500
Wall Street cierra mixto lastrado por pérdidas en el S&P 500 y el Nasdaq l Wall Street l Últimas,"La Bolsa de Nueva York cerró este miércoles en terreno mixto marcada por las caídas del S&P 500 por cuarto día consecutivo y del Nasdaq, lastrado por las tecnológicas.","La Bolsa de Nueva York cerró este miércoles en terreno mixto marcada por las caídas del S&P 500 por cuarto día consecutivo y del Nasdaq, lastrado por las tecnológicas.
Al final de la jornada, el selectivo S&P 500 bajó un 0,24%, hasta 6.395 unidades; ... [1352 chars]",https://elcomercio.pe/economia/mercados/wall-street-cierra-mixto-lastrado-por-perdidas-en-el-sp-500-y-el-nasdaq-l-wall-street-l-ultimas-noticia/,https://elcomercio.pe/resizer/v2/LLK5TYTYA5GTJIEOPTFSA63DMY.jpg?auth=838478f92e19ab516bbd0021aebe50b2a222a88ed2fce0b7a03da83fbdae1a25&width=980&height=528&quality=75&smart=true,2025-08-20 21:46:39+00:00,El Comercio - Perú,SP500
Nasdaq e S&P 500 caem com venda de ações de tecnologia,Investidores migraram para setores menos caros enquanto aguardam comentários de autoridades do Fed,"Fachada da Bolsa de Nova York, em NY, EUA
Investidores migraram para setores menos caros enquanto aguardam comentários de autoridades do Fed
Nasdaq e S&P 500 caem com venda de ações de tecnologia
Os índices Nasdaq e S&P 500 caíram nesta quarta-feira ... [405 chars]",https://www.cnnbrasil.com.br/economia/mercado/nasdaq-e-sp-500-caem-com-venda-de-acoes-de-tecnologia/,https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportBusinessNews/tagreuters.com2023binary_LYNXMPEJ0M0KN-FILEDIMAGE.jpg,2025-08-20 21:34:31+00:00,CNN Brasil,SP500
3 international ASX ETFs beating the S&P 500 this year,"While we can fixate on the US and Australian markets, there is serious opportunity to be had from international ASX ETFs.","While global news has centred on US performance, these funds have rocketed upward.
You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access ... [2532 chars]",https://www.fool.com.au/2025/08/21/3-international-asx-etfs-beating-the-sp-500-this-year/,https://www.fool.com.au/wp-content/uploads/2021/10/GettyImages-830268976-1-1200x675.jpg,2025-08-20 21:22:33+00:00,Motley Fool Australia,SP500
What To Do With Nine Of The Bottom Performing S&P 500 Stocks,"We review the stocks that have recently been the worst performers on the market, and recommend where else to look for investments. Read the full analysis here.","Please [+] Follow me for coverage on deeply discounted stocks. To dive deeper beyond the ideas in this article, get do-it-yourself tips and tricks by clicking on the blue button beside my name. Subscribe to the DIY Value Investing Free Or Full Level ... [1555 chars]",https://seekingalpha.com/article/4815408-what-to-do-with-bottom-performing-sp500-stocks,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1391973547/image_1391973547.jpg?io=getty-c-w1536,2025-08-20 21:20:06+00:00,Seeking Alpha,SP500
S&P 500 Gains and Losses Today: Intel Stock Retreats; Analog Devices Jumps After Strong Earnings,"The S&P 500 declined 0.2% on Wednesday, Aug. 20, 2025, as tech stocks slid and minutes from the latest Federal Reserve meeting highlighted policymakers' concerns about tariffs and inflation.","Key Takeaways The S&P 500 declined 0.2% on Wednesday, Aug. 20, 2025, as tech stocks slid and minutes from the latest Federal Reserve meeting highlighted policymakers' concerns about tariffs and inflation.
Intel stock gave back some of its recent gain... [2747 chars]",https://www.investopedia.com/s-and-p-500-gains-and-losses-today-intel-stock-retreats-analog-devices-jumps-after-strong-earnings-11794289,https://www.investopedia.com/thmb/znw_ahpeg7i249-wge4M6mWBbFk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2229408312-d881cdff83be4626971ead68b6f7fe6b.jpg,2025-08-20 21:18:50+00:00,Investopedia,SP500
Tech Stock Tug: Market Shifts as Investors Brace for Fed Insights,The Nasdaq and S&P 500 declined as investors shifted away from tech stocks in anticipation of insights from Federal Reserve officials at their Jackson Hole symposium. Concerns over tech valuations and potential government interference in the private sector contributed to the sell-off. Key remarks from Fed Chair Jerome Powell are awaited.,"The Nasdaq and S&P 500 experienced a dip on Wednesday as investors turned their focus away from technology stocks, favoring sectors with perceived lower valuations. This shift comes ahead of the Federal Reserve's annual Jackson Hole symposium, where ... [746 chars]",https://www.devdiscourse.com/article/technology/3548507-tech-stock-tug-market-shifts-as-investors-brace-for-fed-insights,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/17_07_2025_10_19_16_0459111.png?width=920&format=jpeg,2025-08-20 21:07:47+00:00,Devdiscourse,SP500
Market Shifts: Tech Stocks Retreat as Energy and Health Gain,"The Nasdaq and S&P 500 indices fell as investors shifted away from tech stocks, awaiting Federal Reserve comments at the Jackson Hole symposium. Concerns about AI stock valuations and potential government intervention in tech impacted market dynamics, while energy and healthcare sectors saw gains.","The Nasdaq and S&P 500 indices saw declines on Wednesday, impacted by investor shifts away from high-value tech stocks towards sectors like energy and healthcare. This move comes as stakeholders eagerly anticipate insights from Federal Reserve offici... [717 chars]",https://www.devdiscourse.com/article/technology/3548502-market-shifts-tech-stocks-retreat-as-energy-and-health-gain,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/28_05_2024_11_42_28_8098805.png?width=920&format=jpeg,2025-08-20 20:42:58+00:00,Devdiscourse,SP500
"Wall Street steadies after Nvidia, Palantir and other AI stars trim their losses","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning. The S&P 500 dipped 0.2% after trimming a loss that reached 1.","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning.
The S&P 500 dipped 0.2% after trimming a loss that reached 1.1% earlier in the day and re... [4585 chars]",https://www.sootoday.com/national-business/wall-street-steadies-after-nvidia-palantir-and-other-ai-stars-trim-their-losses-11100102,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/9411b05e2e63863474f8b2dc5315fe1ee6b7c6b1baec23ec34bc6bcac02e01e1.jpg;w=1200;h=800;mode=crop,2025-08-20 20:31:06+00:00,SooToday,SP500
"Wall Street steadies after Nvidia, Palantir and other AI stars trim their losses","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning. The S&P 500 dipped 0.2% after trimming a loss that reached 1.","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning. The S&P 500 dipped 0.2% after trimming a loss that reached 1.
NEW YORK (AP) — U.S. stock ... [4808 chars]",https://www.vancouverisawesome.com/national-business/wall-street-steadies-after-nvidia-palantir-and-other-ai-stars-trim-their-losses-11100108,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/9411b05e2e63863474f8b2dc5315fe1ee6b7c6b1baec23ec34bc6bcac02e01e1.jpg;w=1200;h=800;mode=crop,2025-08-20 20:31:06+00:00,Vancouver Is Awesome,SP500
"Wall Street steadies after Nvidia, Palantir and other AI stars trim their losses","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning. The S&P 500 dipped 0.2% after trimming a loss that reached 1.","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning.
The S&P 500 dipped 0.2% after trimming a loss that reached 1.1% earlier in the day and re... [4585 chars]",https://www.bradfordtoday.ca/national-business/wall-street-steadies-after-nvidia-palantir-and-other-ai-stars-trim-their-losses-11100102,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/9411b05e2e63863474f8b2dc5315fe1ee6b7c6b1baec23ec34bc6bcac02e01e1.jpg;w=1200;h=800;mode=crop,2025-08-20 20:31:06+00:00,BradfordToday,SP500
"Wall Street steadies after Nvidia, Palantir and other AI stars trim their losses","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning. The S&P 500 dipped 0.2% after trimming a loss that reached 1.","NEW YORK (AP) — U.S. stock indexes ended mixed on Wednesday after Nvidia, Palantir and other superstar stocks pared most of their steep losses from the morning.
The S&P 500 dipped 0.2% after trimming a loss that reached 1.1% earlier in the day and re... [4585 chars]",https://www.guelphtoday.com/national-business/wall-street-steadies-after-nvidia-palantir-and-other-ai-stars-trim-their-losses-11100102,https://www.vmcdn.ca/f/files/shared/feeds/cp/2025/08/9411b05e2e63863474f8b2dc5315fe1ee6b7c6b1baec23ec34bc6bcac02e01e1.jpg;w=1200;h=800;mode=crop,2025-08-20 20:31:06+00:00,GuelphToday,SP500
